# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Apr  4 02:11:39 2026
#
# User preference: *
#
# CONSTRAINT:  where (pl_orbsmaxstr < 0.1
# CONSTRAINT:  and pl_radjstr > 1
# CONSTRAINT:  and pl_bmassjstr > 0.36)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN disc_year:      Discovery Year
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_lumerr1:     Stellar Luminosity Upper Unc. [log(Solar)]
# COLUMN st_lumerr2:     Stellar Luminosity Lower Unc. [log(Solar)]
# COLUMN st_lumlim:      Stellar Luminosity Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_denserr1:    Stellar Density Upper Unc. [g/cm**3]
# COLUMN st_denserr2:    Stellar Density Lower Unc. [g/cm**3]
# COLUMN st_denslim:     Stellar Density Limit Flag
# COLUMN st_vsin:        Stellar Rotational Velocity [km/s]
# COLUMN st_vsinerr1:    Stellar Rotational Velocity [km/s] Upper Unc.
# COLUMN st_vsinerr2:    Stellar Rotational Velocity [km/s] Lower Unc.
# COLUMN st_vsinlim:     Stellar Rotational Velocity Limit Flag
# COLUMN st_rotp:        Stellar Rotational Period [days]
# COLUMN st_rotperr1:    Stellar Rotational Period [days] Upper Unc.
# COLUMN st_rotperr2:    Stellar Rotational Period [days] Lower Unc.
# COLUMN st_rotplim:     Stellar Rotational Period Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
#
pl_name,hostname,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,st_vsin,st_vsinerr1,st_vsinerr2,st_vsinlim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,rastr,ra,decstr,dec
CoRoT-19 b,CoRoT-19,2011,3.89713000000,0.00002000000,-0.00002000000,0,0.0518000000,0.0008000000,-0.0008000000,0,1.29000000,0.03000000,-0.03000000,0,1.11000000,0.06000000,-0.06000000,0,Mass,0.710000,0.060000,-0.060000,0,0.047000,0.045000,-0.045000,0,1103.8090,,,0,2000.00,150.00,-150.00,0,88.00000,0.70000,-0.70000,0,F9 V,6090.00,70.00,-70.00,0,1.650000,0.040000,-0.040000,0,1.210000,0.050000,-0.050000,0,-0.0200,0.1000,-0.1000,0,[Fe/H],0.54400,0.02400,-0.02600,0,4.070000,0.030000,-0.030000,0,5.0000,1.0000,-1.0000,0,0.380000,0.030000,-0.030000,0,6.0000,1.0000,-1.0000,0,,,,,06h28m08.06s,97.0335983,-00d10m14.63s,-0.1707293
CoRoT-2 b,CoRoT-2,2008,1.74299350000,0.00000100000,-0.00000100000,0,0.0279800000,0.0007600000,-0.0008000000,0,1.46600000,0.04200000,-0.04400000,0,3.47000000,0.22000000,-0.22000000,0,Mass,1.470000,0.080000,-0.074000,0,0.014300,0.007700,-0.007600,0,932.9076,,,0,1521.00,18.00,-18.00,0,88.08000,0.18000,-0.16000,0,,5625.00,120.00,-120.00,0,0.906000,0.026000,-0.027000,0,0.960000,0.080000,-0.080000,0,0.0400,0.0500,-0.0500,0,[Fe/H],-0.13055,0.05801,-0.11719,0,4.530000,0.016000,-0.016000,0,2.7000,3.2000,-2.7000,0,1.814000,0.049000,-0.046000,0,10.8700,0.3200,-0.3200,0,4.52200,0.02400,-0.02400,0,19h27m06.49s,291.7770457,+01d23m01.19s,1.3836634
CoRoT-21 b,CoRoT-21,2012,2.72474000000,0.00014000000,-0.00014000000,0,0.0417000000,0.0011000000,-0.0011000000,0,1.30000000,0.14000000,-0.14000000,0,2.26000000,0.31000000,-0.31000000,0,Mass,1.360000,0.480000,-0.480000,0,0.000000,,,0,,,,,,,,,86.80000,2.10000,-2.10000,0,F8 IV,6200.00,100.00,-100.00,0,1.950000,0.210000,-0.210000,0,1.290000,0.090000,-0.090000,0,0.0000,0.1000,-0.1000,0,[Fe/H],0.70500,,,0,3.700000,0.100000,-0.100000,0,4.1000,0.1000,-0.5000,0,0.255000,0.084000,-0.084000,0,11.0000,1.0000,-1.0000,0,,,,,06h44m12.63s,101.0526207,-00d17m56.96s,-0.2991544
CoRoT-23 b,CoRoT-23,2011,3.63130000000,0.00010000000,-0.00010000000,0,0.0480000000,0.0040000000,-0.0040000000,0,1.05000000,0.13000000,-0.13000000,0,2.80000000,0.30000000,-0.30000000,0,Mass,3.000000,1.100000,-1.100000,0,0.160000,0.020000,-0.020000,0,,,,,1660.00,,,0,85.70000,2.60000,-1.50000,0,G0 V,5900.00,100.00,-100.00,0,1.610000,0.180000,-0.180000,0,1.140000,0.080000,-0.080000,0,0.0500,0.1000,-0.1000,0,[Fe/H],0.08678,0.04003,-0.04410,0,4.300000,0.200000,-0.200000,0,7.2000,1.5000,-1.0000,0,0.500000,0.150000,-0.150000,0,9.0000,1.0000,-1.0000,0,,,,,18h39m07.84s,279.7826586,+04d21m27.91s,4.3577516
CoRoT-26 b,CoRoT-26,2013,4.20474000000,0.00005000000,-0.00005000000,0,0.0526000000,0.0010000000,-0.0010000000,0,1.26000000,0.13000000,-0.07000000,0,0.52000000,0.05000000,-0.05000000,0,Mass,0.280000,0.090000,-0.070000,0,0.000000,,,0,,,,,1600.00,80.00,-70.00,0,86.80000,2.20000,-1.00000,0,G5,5590.00,100.00,-100.00,0,1.790000,0.180000,-0.090000,0,1.090000,0.060000,-0.060000,0,0.0100,0.1300,-0.1300,0,[Fe/H],0.45100,,,0,3.990000,0.050000,-0.080000,0,8.6000,1.8000,-0.9000,0,,,,,2.0000,1.0000,-1.0000,0,,,,,18h39m00.12s,279.7504991,+06d58m11.22s,6.9697828
CoRoT-27 b,CoRoT-27,2014,3.57532000000,0.00006000000,-0.00006000000,0,0.0476000000,0.0066000000,-0.0066000000,0,1.00700000,0.04400000,-0.04400000,0,10.39000000,0.55000000,-0.55000000,0,Mass,12.600000,1.920000,-1.670000,0,0.065000,,,1,,,,,1500.00,130.00,-130.00,0,86.70000,1.20000,-0.87000,0,G2,5900.00,120.00,-120.00,0,1.080000,0.180000,-0.060000,0,1.050000,0.110000,-0.110000,0,-0.1000,0.1000,-0.1000,0,[M/H],-0.16641,0.05584,-0.06409,0,4.400000,0.100000,-0.100000,0,4.2100,2.7200,-2.7200,0,1.240000,0.420000,-0.260000,0,4.0000,1.0000,-1.0000,0,,,,,18h33m59.00s,278.4958319,+05d32m18.17s,5.5383811
CoRoT-3 b,CoRoT-3,2008,4.25680000000,0.00000500000,-0.00000500000,0,0.0578300000,0.0008500000,-0.0008500000,0,1.01000000,0.07000000,-0.07000000,0,21.66000000,1.00000000,-1.00000000,0,Mass,26.400000,5.600000,-5.600000,0,0.000000,,,0,,,,,1695.00,57.00,-57.00,0,85.90000,0.80000,-0.80000,0,F3 V,6740.00,140.00,-140.00,0,1.560000,0.090000,-0.090000,0,1.370000,0.090000,-0.090000,0,0.1400,0.0400,-0.0400,0,[Fe/H],0.39086,0.03574,-0.03895,0,4.220000,0.070000,-0.070000,0,2.2000,0.6000,-0.6000,0,0.431000,0.074000,-0.055000,0,17.0000,1.0000,-1.0000,0,,,,,19h28m13.27s,292.0552827,+00d07m18.61s,0.1218359
CoRoT-30 b,CoRoT-30,2020,9.06005000000,0.00024000000,-0.00024000000,0,0.0844000000,0.0012000000,-0.0012000000,0,1.00900000,0.07600000,-0.07600000,0,2.90000000,0.22000000,-0.22000000,0,Mass,3.450000,0.650000,-0.650000,0,0.007000,0.031000,-0.031000,0,,,,,,,,,90.00000,0.56000,-0.56000,0,G3 V,5650.00,100.00,-100.00,0,0.910000,0.090000,-0.030000,0,0.980000,0.030000,-0.050000,0,0.0200,0.1000,-0.1000,0,[Fe/H],-0.19653,0.04263,-0.04728,0,4.400000,0.100000,-0.100000,0,3.0000,3.7000,-2.4000,0,1.541617,,,0,4.3000,0.4000,-0.4000,0,,,,,18h30m24.28s,277.6011767,+06d50m09.36s,6.8359338
CoRoT-31 b,CoRoT-31,2020,4.62941000000,0.00075000000,-0.00075000000,0,0.0586000000,0.0034000000,-0.0034000000,0,1.46000000,0.30000000,-0.30000000,0,0.84000000,0.34000000,-0.34000000,0,Mass,0.330000,0.180000,-0.180000,0,0.020000,0.160000,-0.160000,0,,,,,,,,,83.20000,2.30000,-2.30000,0,G2 IV,5700.00,120.00,-120.00,0,2.150000,0.560000,-0.660000,0,1.250000,0.220000,-0.210000,0,0.0000,0.1000,-0.1000,0,[Fe/H],0.39778,0.07454,-0.09004,0,3.850000,0.250000,-0.250000,0,4.7000,4.7000,-2.2000,0,0.151797,,,0,2.8000,0.5000,-0.5000,0,,,,,06h19m16.98s,94.8207350,-04d25m20.27s,-4.4222978
CoRoT-35 b,CoRoT-35,2022,3.22748000000,0.00008000000,-0.00008000000,0,0.0429000000,0.0009200000,-0.0009200000,0,1.68000000,0.11000000,-0.11000000,0,1.10000000,0.37000000,-0.37000000,0,Mass,0.290000,0.110000,-0.110000,0,0.000000,,,0,,,,,1747.00,62.00,-62.00,0,84.10000,0.10000,-0.10000,0,F6 V,6390.00,130.00,-130.00,0,1.650000,0.100000,-0.110000,0,1.010000,0.070000,-0.060000,0,-0.5000,0.1000,-0.1000,0,[Fe/H],0.36247,,,0,4.010000,0.050000,-0.050000,0,6.1000,1.3000,-1.3000,0,0.447163,,,0,8.8000,0.3000,-0.3000,0,,,,,19h17m15.44s,289.3143526,-02d46m28.95s,-2.7747085
CoRoT-36 b,CoRoT-36,2022,5.61653100000,0.00002300000,-0.00002300000,0,0.0660000000,0.0070000000,-0.0070000000,0,1.41000000,0.14000000,-0.14000000,0,0.68000000,0.47000000,-0.43000000,1,Mass,0.250000,0.170000,-0.170000,0,0.000000,,,0,,,,,1567.00,35.00,-35.00,0,85.83000,0.26000,-0.26000,0,F3 V,6730.00,140.00,-140.00,0,1.520000,0.200000,-0.100000,0,1.320000,0.090000,-0.090000,0,-0.1000,0.1000,-0.1000,0,[Fe/H],0.81257,0.03714,-0.02955,0,4.160000,0.060000,-0.060000,0,2.1000,0.6000,-0.5000,0,0.237322,0.067788,-0.048940,0,25.6000,0.3000,-0.3000,0,,,,,18h31m00.24s,277.7510149,+07d11m00.05s,7.1833465
CoRoT-4 b,CoRoT-4,2008,9.20205000000,0.00037000000,-0.00037000000,0,0.0900000000,0.0010000000,-0.0010000000,0,1.19000000,0.06000000,-0.05000000,0,0.72000000,0.08000000,-0.08000000,0,Mass,0.525000,0.150000,-0.150000,0,0.000000,0.100000,-0.100000,0,203.9517,,,0,1074.00,19.00,-19.00,0,90.00000,0.00000,-0.08500,0,,6190.00,60.00,-60.00,0,1.170000,0.010000,-0.030000,0,1.160000,0.030000,-0.020000,0,0.0500,0.0700,-0.0700,0,,0.18482,0.02170,-0.02284,0,4.410000,0.050000,-0.050000,0,1.0000,1.0000,-0.3000,0,1.110000,0.090000,-0.230000,0,6.4000,1.0000,-1.0000,0,8.90000,1.10000,-1.10000,0,06h48m46.71s,102.1946233,-00d40m22.03s,-0.6727861
CoRoT-5 b,CoRoT-5,2009,4.03789620000,0.00000190000,-0.00000190000,0,0.0494700000,0.0002600000,-0.0002900000,0,1.38800000,0.04600000,-0.04700000,0,0.46700000,0.04700000,-0.02400000,0,Mass,0.217000,0.031000,-0.025000,0,0.090000,0.090000,-0.040000,0,786.2949,,,0,1438.00,39.00,-39.00,0,85.83000,0.99000,-1.38000,0,F9 V,6100.00,65.00,-65.00,0,1.186000,0.040000,-0.040000,0,1.000000,0.020000,-0.020000,0,-0.2500,0.0600,-0.0600,0,[M/H],0.18000,0.05000,-0.05000,0,4.190000,0.030000,-0.030000,0,6.9000,1.4000,-1.4000,0,1.010000,0.060000,-0.060000,0,1.0000,1.0000,-1.0000,0,,,,,06h45m06.54s,101.2772396,+00d48m54.78s,0.8152163
CoRoT-6 b,CoRoT-6,2009,8.88659300000,0.00000400000,-0.00000400000,0,0.0855000000,0.0015000000,-0.0015000000,0,1.16600000,0.03500000,-0.03500000,0,2.96000000,0.34000000,-0.34000000,0,Mass,2.320000,0.310000,-0.310000,0,0.100000,,,1,,,,,1017.00,19.00,-19.00,0,89.07000,0.30000,-0.30000,0,F9 V,6090.00,70.00,-70.00,0,1.025000,0.026000,-0.026000,0,1.050000,0.050000,-0.050000,0,-0.2000,0.1000,-0.1000,0,[Fe/H],0.02573,0.01986,-0.02081,0,4.430000,0.100000,-0.100000,0,2.5000,2.1000,-1.7000,0,1.310000,0.090000,-0.090000,0,7.6000,1.0000,-1.0000,0,6.40000,0.50000,-0.50000,0,18h44m17.41s,281.0725563,+06d39m47.54s,6.6632062
DMPP-2 b,DMPP-2,2019,5.20300000000,0.00120000000,-0.00120000000,0,0.0663800000,0.0004600000,-0.0004600000,0,1.27000000,,,0,0.53953642,0.03457841,-0.02624057,0,Msini,0.329000,,,0,0.060000,,,1,,,,,1000.00,,,0,,,,,F5 V,6500.00,100.00,-100.00,0,1.780000,0.090000,-0.090000,0,1.410000,0.040000,-0.040000,0,,,,,,0.10380,0.05153,-0.05848,0,4.100000,0.040000,-0.040000,0,2.0000,0.3000,-0.3000,0,0.243543,0.077184,-0.041585,0,5.1000,1.0000,-1.0000,0,,,,,01h49m37.86s,27.4077310,-34d27m32.75s,-34.4590985
EPIC 246851721 b,EPIC 246851721,2018,6.18023500000,0.00001400000,-0.00001400000,0,0.0722900000,0.0007400000,-0.0007500000,0,1.05100000,0.04400000,-0.04400000,0,3.00000000,1.10000000,-1.20000000,0,Mass,3.100000,1.300000,-1.300000,0,,,,,642.0000,30.0000,-29.0000,0,1401.00,16.00,-16.00,0,86.21000,0.17000,-0.17000,0,F5 V,6202.00,52.00,-50.00,0,1.586000,0.034000,-0.033000,0,1.317000,0.041000,-0.040000,0,0.1410,0.0820,-0.0850,0,[Fe/H],0.52634,0.02511,-0.02391,0,4.157000,0.016000,-0.016000,0,3.0200,0.4400,-0.4600,0,0.465000,0.025000,-0.024000,0,74.9200,0.6200,-0.6000,0,,,,,05h15m40.76s,78.9198197,+16d16m43.32s,16.2786991
GPX-1 b,GPX-1,2021,1.74457900000,0.00000800000,-0.00000800000,0,0.0338000000,0.0003000000,-0.0003000000,0,1.47000000,0.10000000,-0.10000000,0,19.70000000,1.60000000,-1.60000000,0,Mass,8.222423,1.724056,-1.326197,0,0.000000,,,0,4650.0000,370.0000,-370.0000,0,2300.00,48.00,-48.00,0,79.90000,0.70000,-0.60000,0,F2,7000.00,200.00,-200.00,0,1.560000,0.100000,-0.100000,0,1.680000,0.100000,-0.100000,0,0.3500,0.1000,-0.1000,0,[Fe/H],0.72673,0.03143,-0.03388,0,4.270000,0.050000,-0.050000,0,0.2700,0.0900,-0.1500,0,0.620324,0.140983,-0.140983,0,40.0000,10.0000,-10.0000,0,,,,,02h33m28.60s,38.3691648,+56d01m32.55s,56.0257080
Gaia-1 b,Gaia-1,2022,3.05252400000,0.00001700000,-0.00001700000,0,0.0404700000,0.0009400000,-0.0009400000,0,1.22900000,0.02100000,-0.02100000,0,1.68000000,0.11000000,-0.11000000,0,Mass,1.120000,,,0,,,,,426.5351,,,0,1159.07,,,0,85.73000,0.47000,-0.41000,0,,5470.00,110.00,-110.00,0,0.952000,0.025000,-0.025000,0,0.949000,0.066000,-0.066000,0,,,,,,-0.15880,0.02256,-0.01574,0,4.439940,0.082036,-0.082036,0,,,,,1.460000,0.160000,-0.140000,0,,,,,,,,,06h02m34.48s,90.6436658,-00d34m37.60s,-0.5771099
Gaia-2 b,Gaia-2,2022,3.69152240000,0.00000390000,-0.00000390000,0,0.0467000000,0.0015000000,-0.0015000000,0,1.32200000,0.01300000,-0.01300000,0,0.81700000,0.04700000,-0.04700000,0,Mass,0.439000,,,0,,,,,512.0235,,,0,1213.23,,,0,85.21000,0.25000,-0.25000,0,,5720.00,84.00,-84.00,0,1.064000,0.031000,-0.031000,0,1.000000,0.095000,-0.095000,0,,,,,,0.05740,0.01213,-0.01460,0,4.373550,0.074598,-0.074598,0,,,,,0.848000,0.060000,-0.053000,0,,,,,,,,,07h22m56.48s,110.7353308,+67d15m09.56s,67.2526565
HAT-P-1 b,HAT-P-1,2006,4.46529976000,0.00000055000,-0.00000055000,0,0.0556100000,0.0008200000,-0.0008300000,0,1.31900000,0.01900000,-0.01900000,0,0.52500000,0.01900000,-0.01900000,0,Mass,0.282000,0.010000,-0.009000,0,0.000000,,,0,259.6870,,,0,1322.00,14.00,-15.00,0,85.63400,0.05600,-0.05600,0,G0 V,5980.00,49.00,-49.00,0,1.174000,0.026000,-0.027000,0,1.151000,0.052000,-0.051000,0,0.1300,0.0080,-0.0080,0,[Fe/H],0.22463,0.01696,-0.02713,0,4.359000,0.014000,-0.014000,0,3.6000,0.0000,0.0000,0,0.908000,0.019000,-0.022000,0,2.2000,0.2000,-0.2000,0,,,,,22h57m46.89s,344.4453632,+38d40m29.71s,38.6749190
HAT-P-13 b,HAT-P-13,2009,2.91625000000,0.00001500000,-0.00001500000,0,0.0438300000,0.0006800000,-0.0006800000,0,1.27200000,0.06500000,-0.06500000,0,0.85100000,0.03800000,-0.03800000,0,Mass,0.340833,0.022545,-0.022545,0,0.013300,0.004100,-0.004100,0,1978.5245,,,0,1740.00,27.00,-27.00,0,83.40000,0.68000,-0.68000,0,G4,5653.00,90.00,-90.00,0,1.756000,0.046000,-0.046000,0,1.320000,0.062000,-0.062000,0,0.4600,0.0700,-0.0700,0,[Fe/H],0.34600,0.05700,-0.06500,0,4.070000,0.020000,-0.020000,0,5.0000,2.5000,-0.7000,0,0.343998,0.018328,-0.018328,0,1.6600,0.3700,-0.3700,0,,,,,08h39m31.77s,129.8823772,+47d21m06.87s,47.3519076
HAT-P-14 b,HAT-P-14,2010,4.62767000000,0.00000500000,-0.00000500000,0,0.0596000000,0.0005000000,-0.0005000000,0,1.42000000,0.12000000,-0.12000000,0,3.44000000,0.63000000,-0.63000000,0,Mass,1.560000,0.230000,-0.230000,0,0.110000,0.010000,-0.010000,0,1038.7800,,,0,1624.00,32.00,-32.00,0,83.50000,0.30000,-0.30000,0,F5 V,6600.00,90.00,-90.00,0,1.820000,0.150000,-0.150000,0,2.650000,0.730000,-0.730000,0,0.1100,,,0,[Fe/H],0.64412,0.02296,-0.02036,0,4.250000,0.030000,-0.030000,0,1.6000,0.4000,-0.3000,0,0.620000,0.080000,-0.080000,0,8.1800,0.4900,-0.4900,0,,,,,17h20m27.88s,260.1161719,+38d14m31.81s,38.2421682
HAT-P-15 b,HAT-P-15,2010,10.86350000000,0.00002700000,-0.00002700000,0,0.0965000000,0.0013000000,-0.0014000000,0,1.06000000,0.07000000,-0.07000000,0,1.94000000,0.30000000,-0.30000000,0,Mass,1.960000,0.220000,-0.220000,0,0.190000,0.020000,-0.020000,0,79.7578,,,0,904.00,20.00,-20.00,0,89.10000,0.20000,-0.20000,0,G5,5568.00,90.00,-90.00,0,1.070000,0.070000,-0.070000,0,1.000000,0.230000,-0.230000,0,0.2200,,,0,[Fe/H],0.03019,0.03873,-0.04119,0,4.380000,0.030000,-0.030000,0,6.8000,2.5000,-1.6000,0,1.140000,0.140000,-0.140000,0,1.5300,0.2500,-0.2500,0,,,,,04h24m59.55s,66.2481420,+39d27m38.17s,39.4606020
HAT-P-16 b,HAT-P-16,2010,2.77596727000,0.00000009000,-0.00000009000,0,0.0413000000,0.0004000000,-0.0004000000,0,1.31000000,0.06000000,-0.06000000,0,4.22100000,0.09200000,-0.09200000,0,Mass,2.479989,0.331549,-0.331549,0,0.046200,0.002700,-0.002400,0,1597.5900,,,0,1566.00,31.00,-31.00,0,88.40000,1.00000,-1.00000,0,F8,6140.00,72.00,-72.00,0,1.158000,0.025000,-0.025000,0,1.218000,0.039000,-0.039000,0,0.1700,0.0800,-0.0800,0,[Fe/H],0.29447,0.04598,-0.05143,0,4.396000,0.016000,-0.016000,0,0.5000,0.6000,-0.6000,0,1.105304,0.056393,-0.056393,0,3.5000,0.5000,-0.5000,0,,,,,00h38m17.53s,9.5730343,+42d27m47.15s,42.4630961
HAT-P-17 b,HAT-P-17,2010,10.33852000000,0.00000900000,-0.00000900000,0,0.0892000000,0.0012000000,-0.0012000000,0,1.05000000,0.04000000,-0.04000000,0,0.58000000,0.06000000,-0.06000000,0,Mass,0.440000,0.020000,-0.020000,0,0.350000,0.010000,-0.010000,0,110.5120,,,0,800.00,11.00,-11.00,0,89.20000,0.15000,-0.15000,0,K,5246.00,80.00,-80.00,0,0.870000,0.040000,-0.040000,0,0.990000,0.150000,-0.150000,0,0.0000,,,0,[Fe/H],-0.28893,0.01041,-0.00963,0,4.530000,0.020000,-0.020000,0,7.0000,2.0000,-2.0000,0,2.080000,0.190000,-0.190000,0,0.8400,0.0700,-0.0700,0,,,,,21h38m08.63s,324.5359781,+30d29m17.48s,30.4881882
HAT-P-21 b,HAT-P-21,2010,4.12448000000,0.00000700000,-0.00000700000,0,0.0503700000,0.0006700000,-0.0006700000,0,1.11000000,0.16000000,-0.16000000,0,4.87000000,1.57000000,-1.57000000,0,Mass,3.633781,0.530479,-0.530479,0,0.230000,0.020000,-0.020000,0,459.5420,,,0,1367.00,27.00,-27.00,0,87.20000,0.70000,-0.70000,0,G3,5588.00,80.00,-80.00,0,1.210000,0.170000,-0.170000,0,1.240000,0.600000,-0.600000,0,0.0100,,,0,[Fe/H],0.18184,0.03034,-0.02956,0,4.330000,0.060000,-0.060000,0,10.2000,2.5000,-2.5000,0,1.000000,0.230000,-0.230000,0,3.5000,0.5000,-0.5000,0,15.88000,0.02000,-0.02000,0,11h25m05.98s,171.2749348,+41d01m40.87s,41.0280207
HAT-P-22 b,HAT-P-22,2010,3.21222000000,0.00000900000,-0.00000900000,0,0.0414000000,0.0005000000,-0.0005000000,0,1.15000000,0.19000000,-0.19000000,0,2.47000000,0.32000000,-0.32000000,0,Mass,2.140000,0.280000,-0.280000,0,0.020000,0.010000,-0.010000,0,325.5690,,,0,1463.00,19.00,-19.00,0,86.90000,0.55000,-0.55000,0,G5 V,5302.00,80.00,-80.00,0,1.110000,0.050000,-0.050000,0,1.130000,0.220000,-0.220000,0,0.2400,,,0,[Fe/H],-0.11400,0.04800,-0.05400,0,4.360000,0.040000,-0.040000,0,12.4000,1.6000,-2.6000,0,1.160000,0.160000,-0.160000,0,0.5000,0.5000,-0.5000,0,28.70000,0.40000,-0.40000,0,10h22m43.55s,155.6814593,+50d07m43.36s,50.1287115
